instrument,granularity,time,open,high,low,close,volume
EUR_USD,H1,2025-12-11T05:00:00.000000000Z,1.16902,1.16922,1.16846,1.16854,2435
EUR_USD,H1,2025-12-11T06:00:00.000000000Z,1.16854,1.16898,1.16823,1.1689,3025
EUR_USD,H1,2025-12-11T07:00:00.000000000Z,1.16892,1.1701,1.16874,1.16936,5150
EUR_USD,H1,2025-12-11T08:00:00.000000000Z,1.16938,1.17066,1.16936,1.16972,7039
EUR_USD,H1,2025-12-11T09:00:00.000000000Z,1.16972,1.17034,1.16873,1.17022,6748
EUR_USD,H1,2025-12-11T10:00:00.000000000Z,1.17022,1.17078,1.16989,1.17072,4860
EUR_USD,H1,2025-12-11T11:00:00.000000000Z,1.17072,1.17178,1.17062,1.17132,4748
EUR_USD,H1,2025-12-11T12:00:00.000000000Z,1.1713,1.17193,1.17098,1.1717,5468
EUR_USD,H1,2025-12-11T13:00:00.000000000Z,1.1717,1.17364,1.17133,1.17311,10177
EUR_USD,H1,2025-12-11T14:00:00.000000000Z,1.1731,1.17485,1.17303,1.17376,9714
EUR_USD,H1,2025-12-11T15:00:00.000000000Z,1.17378,1.17571,1.17316,1.17564,9257
EUR_USD,H1,2025-12-11T16:00:00.000000000Z,1.17564,1.17595,1.17462,1.17554,7619
EUR_USD,H1,2025-12-11T17:00:00.000000000Z,1.17552,1.17628,1.17498,1.17552,5828
EUR_USD,H1,2025-12-11T18:00:00.000000000Z,1.17552,1.17594,1.17511,1.17536,4129
EUR_USD,H1,2025-12-11T19:00:00.000000000Z,1.17537,1.17538,1.17405,1.17412,3986
EUR_USD,H1,2025-12-11T20:00:00.000000000Z,1.1741,1.17458,1.17365,1.1741,3952
EUR_USD,H1,2025-12-11T21:00:00.000000000Z,1.17408,1.17434,1.17372,1.17384,2140
EUR_USD,H1,2025-12-11T22:00:00.000000000Z,1.17388,1.17402,1.17385,1.17389,1225
EUR_USD,H1,2025-12-11T23:00:00.000000000Z,1.17388,1.17418,1.17372,1.17409,1109
EUR_USD,H1,2025-12-12T00:00:00.000000000Z,1.1741,1.17446,1.17392,1.17405,4090
EUR_USD,H1,2025-12-12T01:00:00.000000000Z,1.17406,1.17462,1.17325,1.17349,3913
EUR_USD,H1,2025-12-12T02:00:00.000000000Z,1.17348,1.17378,1.17312,1.17362,2914
EUR_USD,H1,2025-12-12T03:00:00.000000000Z,1.17362,1.17376,1.17332,1.17344,2416
EUR_USD,H1,2025-12-12T04:00:00.000000000Z,1.17344,1.17356,1.17312,1.17318,2335
EUR_USD,H1,2025-12-12T05:00:00.000000000Z,1.17317,1.17394,1.17316,1.17386,2176
EUR_USD,H1,2025-12-12T06:00:00.000000000Z,1.17386,1.1742,1.1734,1.17391,3448
EUR_USD,H1,2025-12-12T07:00:00.000000000Z,1.17389,1.17434,1.17358,1.1738,5315
EUR_USD,H1,2025-12-12T08:00:00.000000000Z,1.17379,1.17422,1.17282,1.17282,6906
EUR_USD,H1,2025-12-12T09:00:00.000000000Z,1.17281,1.17348,1.1727,1.17328,5293
EUR_USD,H1,2025-12-12T10:00:00.000000000Z,1.17328,1.17334,1.17245,1.17274,4965
EUR_USD,H1,2025-12-12T11:00:00.000000000Z,1.17274,1.17292,1.17223,1.17268,3305
EUR_USD,H1,2025-12-12T12:00:00.000000000Z,1.17266,1.1728,1.17196,1.1725,3939
EUR_USD,H1,2025-12-12T13:00:00.000000000Z,1.1725,1.17352,1.1724,1.17272,5804
EUR_USD,H1,2025-12-12T14:00:00.000000000Z,1.17272,1.17436,1.17232,1.17422,7971
EUR_USD,H1,2025-12-12T15:00:00.000000000Z,1.1742,1.17451,1.17296,1.17382,8255
EUR_USD,H1,2025-12-12T16:00:00.000000000Z,1.17381,1.17434,1.17262,1.17312,7144
EUR_USD,H1,2025-12-12T17:00:00.000000000Z,1.17312,1.17482,1.17302,1.17478,4828
EUR_USD,H1,2025-12-12T18:00:00.000000000Z,1.17478,1.17498,1.17405,1.17416,4290
EUR_USD,H1,2025-12-12T19:00:00.000000000Z,1.17415,1.17415,1.17354,1.17405,3794
EUR_USD,H1,2025-12-12T20:00:00.000000000Z,1.17402,1.17466,1.1737,1.17392,3785
EUR_USD,H1,2025-12-12T21:00:00.000000000Z,1.17392,1.17453,1.17384,1.17401,2021
EUR_USD,H1,2025-12-14T22:00:00.000000000Z,1.1733,1.17391,1.1733,1.17376,1150
EUR_USD,H1,2025-12-14T23:00:00.000000000Z,1.17376,1.17409,1.17356,1.17372,1246
EUR_USD,H1,2025-12-15T00:00:00.000000000Z,1.17372,1.17374,1.17286,1.17334,2950
EUR_USD,H1,2025-12-15T01:00:00.000000000Z,1.17333,1.17425,1.17296,1.17414,4060
EUR_USD,H1,2025-12-15T02:00:00.000000000Z,1.17414,1.17448,1.1737,1.17414,4231
EUR_USD,H1,2025-12-15T03:00:00.000000000Z,1.17415,1.17448,1.17318,1.17342,3240
EUR_USD,H1,2025-12-15T04:00:00.000000000Z,1.17342,1.17356,1.1732,1.17324,2341
EUR_USD,H1,2025-12-15T05:00:00.000000000Z,1.17326,1.17359,1.17321,1.17344,2714
EUR_USD,H1,2025-12-15T06:00:00.000000000Z,1.17343,1.17364,1.17288,1.17354,4080
EUR_USD,H1,2025-12-15T07:00:00.000000000Z,1.17353,1.17382,1.1728,1.17286,5184
EUR_USD,H1,2025-12-15T08:00:00.000000000Z,1.17285,1.17388,1.17265,1.17312,5959
EUR_USD,H1,2025-12-15T09:00:00.000000000Z,1.17312,1.17436,1.17306,1.17434,5111
EUR_USD,H1,2025-12-15T10:00:00.000000000Z,1.17434,1.17467,1.17392,1.17428,3639
EUR_USD,H1,2025-12-15T11:00:00.000000000Z,1.17427,1.17502,1.17413,1.17488,3000
EUR_USD,H1,2025-12-15T12:00:00.000000000Z,1.17489,1.17593,1.17485,1.17528,3860
EUR_USD,H1,2025-12-15T13:00:00.000000000Z,1.17529,1.17598,1.17472,1.17474,5525
EUR_USD,H1,2025-12-15T14:00:00.000000000Z,1.17474,1.17642,1.17441,1.17636,7313
EUR_USD,H1,2025-12-15T15:00:00.000000000Z,1.17636,1.1769,1.17548,1.17628,11025
EUR_USD,H1,2025-12-15T16:00:00.000000000Z,1.17628,1.17649,1.17522,1.17556,6980
EUR_USD,H1,2025-12-15T17:00:00.000000000Z,1.17554,1.17558,1.1745,1.17459,4382
EUR_USD,H1,2025-12-15T18:00:00.000000000Z,1.17458,1.17484,1.17392,1.17432,3773
EUR_USD,H1,2025-12-15T19:00:00.000000000Z,1.17432,1.175,1.17384,1.1749,2866
EUR_USD,H1,2025-12-15T20:00:00.000000000Z,1.17488,1.17519,1.17476,1.17512,2501
EUR_USD,H1,2025-12-15T21:00:00.000000000Z,1.1751,1.17541,1.17492,1.17539,1589
EUR_USD,H1,2025-12-15T22:00:00.000000000Z,1.17521,1.17542,1.1749,1.17514,2368
EUR_USD,H1,2025-12-15T23:00:00.000000000Z,1.17514,1.1756,1.17512,1.17536,793
EUR_USD,H1,2025-12-16T00:00:00.000000000Z,1.17538,1.1758,1.17484,1.17498,3331
EUR_USD,H1,2025-12-16T01:00:00.000000000Z,1.17498,1.17554,1.17466,1.17519,4411
EUR_USD,H1,2025-12-16T02:00:00.000000000Z,1.1752,1.17566,1.17503,1.17557,2644
EUR_USD,H1,2025-12-16T03:00:00.000000000Z,1.17556,1.17592,1.175,1.17518,2534
EUR_USD,H1,2025-12-16T04:00:00.000000000Z,1.17518,1.17539,1.175,1.17511,1575
EUR_USD,H1,2025-12-16T05:00:00.000000000Z,1.1751,1.17542,1.17494,1.17505,2350
EUR_USD,H1,2025-12-16T06:00:00.000000000Z,1.17504,1.17538,1.17466,1.17527,2727
EUR_USD,H1,2025-12-16T07:00:00.000000000Z,1.17526,1.17543,1.17444,1.17524,3929
EUR_USD,H1,2025-12-16T08:00:00.000000000Z,1.17525,1.17642,1.17466,1.17545,6159
EUR_USD,H1,2025-12-16T09:00:00.000000000Z,1.17544,1.1762,1.17501,1.17561,5728
EUR_USD,H1,2025-12-16T10:00:00.000000000Z,1.17562,1.17618,1.17539,1.17574,4812
EUR_USD,H1,2025-12-16T11:00:00.000000000Z,1.17574,1.17632,1.17517,1.17632,3442
EUR_USD,H1,2025-12-16T12:00:00.000000000Z,1.17632,1.17785,1.17608,1.17778,5029
EUR_USD,H1,2025-12-16T13:00:00.000000000Z,1.17779,1.17948,1.17569,1.17758,19782
EUR_USD,H1,2025-12-16T14:00:00.000000000Z,1.17758,1.18002,1.1769,1.17998,12387
EUR_USD,H1,2025-12-16T15:00:00.000000000Z,1.17996,1.18042,1.17674,1.17702,11365
EUR_USD,H1,2025-12-16T16:00:00.000000000Z,1.17701,1.1776,1.17612,1.17692,7524
EUR_USD,H1,2025-12-16T17:00:00.000000000Z,1.17692,1.1778,1.17624,1.17639,5271
EUR_USD,H1,2025-12-16T18:00:00.000000000Z,1.17639,1.17639,1.17452,1.17531,5777
EUR_USD,H1,2025-12-16T19:00:00.000000000Z,1.17532,1.17623,1.17346,1.17578,6841
EUR_USD,H1,2025-12-16T20:00:00.000000000Z,1.17576,1.17631,1.17464,1.17478,4568
EUR_USD,H1,2025-12-16T21:00:00.000000000Z,1.17477,1.17514,1.17458,1.1748,1836
EUR_USD,H1,2025-12-16T22:00:00.000000000Z,1.17476,1.175,1.1747,1.1748,1360
EUR_USD,H1,2025-12-16T23:00:00.000000000Z,1.17482,1.17513,1.17482,1.17494,856
EUR_USD,H1,2025-12-17T00:00:00.000000000Z,1.17494,1.17518,1.17454,1.17504,2602
EUR_USD,H1,2025-12-17T01:00:00.000000000Z,1.17504,1.17524,1.17452,1.17474,3910
EUR_USD,H1,2025-12-17T02:00:00.000000000Z,1.17473,1.1748,1.17373,1.174,3734
EUR_USD,H1,2025-12-17T03:00:00.000000000Z,1.174,1.17408,1.17369,1.17392,2490
EUR_USD,H1,2025-12-17T04:00:00.000000000Z,1.17392,1.17398,1.17277,1.17296,3040
EUR_USD,H1,2025-12-17T05:00:00.000000000Z,1.17296,1.17308,1.1725,1.17292,3587
EUR_USD,H1,2025-12-17T06:00:00.000000000Z,1.17291,1.17306,1.17066,1.171,4870
EUR_USD,H1,2025-12-17T07:00:00.000000000Z,1.171,1.17136,1.17031,1.1713,9627
EUR_USD,H1,2025-12-17T08:00:00.000000000Z,1.1713,1.17211,1.1706,1.17186,6357
EUR_USD,H1,2025-12-17T09:00:00.000000000Z,1.17187,1.17208,1.17116,1.17162,6108
EUR_USD,H1,2025-12-17T10:00:00.000000000Z,1.1716,1.17254,1.17129,1.17252,5506
EUR_USD,H1,2025-12-17T11:00:00.000000000Z,1.17254,1.17274,1.17078,1.17092,5007
EUR_USD,H1,2025-12-17T12:00:00.000000000Z,1.17093,1.17276,1.17084,1.17266,5114
EUR_USD,H1,2025-12-17T13:00:00.000000000Z,1.17267,1.17332,1.17199,1.17318,8981
EUR_USD,H1,2025-12-17T14:00:00.000000000Z,1.17318,1.17444,1.17283,1.17411,8328
EUR_USD,H1,2025-12-17T15:00:00.000000000Z,1.17411,1.17582,1.17404,1.17529,10183
EUR_USD,H1,2025-12-17T16:00:00.000000000Z,1.17528,1.17563,1.17456,1.17472,7445
EUR_USD,H1,2025-12-17T17:00:00.000000000Z,1.17472,1.17548,1.17456,1.17494,4719
EUR_USD,H1,2025-12-17T18:00:00.000000000Z,1.17494,1.17556,1.17426,1.17442,4159
EUR_USD,H1,2025-12-17T19:00:00.000000000Z,1.17441,1.17474,1.17415,1.1745,3214
EUR_USD,H1,2025-12-17T20:00:00.000000000Z,1.1745,1.17462,1.17384,1.17396,2938
EUR_USD,H1,2025-12-17T21:00:00.000000000Z,1.17396,1.17416,1.17387,1.17401,1697
EUR_USD,H1,2025-12-17T22:00:00.000000000Z,1.17408,1.1744,1.17398,1.17403,838
EUR_USD,H1,2025-12-17T23:00:00.000000000Z,1.17401,1.17434,1.17398,1.17418,921
EUR_USD,H1,2025-12-18T00:00:00.000000000Z,1.17418,1.17458,1.17404,1.1744,2624
EUR_USD,H1,2025-12-18T01:00:00.000000000Z,1.1744,1.17456,1.17352,1.17386,3751
EUR_USD,H1,2025-12-18T02:00:00.000000000Z,1.17386,1.17427,1.17368,1.1741,3103
EUR_USD,H1,2025-12-18T03:00:00.000000000Z,1.17409,1.1742,1.17375,1.17394,1941
EUR_USD,H1,2025-12-18T04:00:00.000000000Z,1.17393,1.1743,1.17384,1.17428,1463
EUR_USD,H1,2025-12-18T05:00:00.000000000Z,1.1743,1.17469,1.17412,1.17459,2371
EUR_USD,H1,2025-12-18T06:00:00.000000000Z,1.17458,1.17474,1.17389,1.17443,2871
EUR_USD,H1,2025-12-18T07:00:00.000000000Z,1.17442,1.17497,1.17336,1.17338,4778
EUR_USD,H1,2025-12-18T08:00:00.000000000Z,1.17338,1.17373,1.17281,1.17324,5312
EUR_USD,H1,2025-12-18T09:00:00.000000000Z,1.17323,1.17328,1.17173,1.1722,5937
EUR_USD,H1,2025-12-18T10:00:00.000000000Z,1.17218,1.17269,1.17178,1.17248,4063
EUR_USD,H1,2025-12-18T11:00:00.000000000Z,1.17248,1.17276,1.17204,1.17206,3897
EUR_USD,H1,2025-12-18T12:00:00.000000000Z,1.17206,1.17234,1.17124,1.17139,6780
EUR_USD,H1,2025-12-18T13:00:00.000000000Z,1.1714,1.17628,1.17132,1.17468,18799
EUR_USD,H1,2025-12-18T14:00:00.000000000Z,1.17468,1.17558,1.17327,1.17348,16500
EUR_USD,H1,2025-12-18T15:00:00.000000000Z,1.17347,1.17403,1.1716,1.17272,11862
EUR_USD,H1,2025-12-18T16:00:00.000000000Z,1.17271,1.17461,1.17256,1.1728,8271
EUR_USD,H1,2025-12-18T17:00:00.000000000Z,1.17282,1.17289,1.17153,1.17188,6303
EUR_USD,H1,2025-12-18T18:00:00.000000000Z,1.17189,1.1725,1.17154,1.17196,3499
EUR_USD,H1,2025-12-18T19:00:00.000000000Z,1.17196,1.17278,1.17179,1.17252,4279
EUR_USD,H1,2025-12-18T20:00:00.000000000Z,1.17253,1.17278,1.17203,1.17222,3022
EUR_USD,H1,2025-12-18T21:00:00.000000000Z,1.17222,1.17253,1.17218,1.17236,1385
EUR_USD,H1,2025-12-18T22:00:00.000000000Z,1.17203,1.1726,1.17203,1.17246,2812
EUR_USD,H1,2025-12-18T23:00:00.000000000Z,1.17246,1.17278,1.17238,1.17248,851
EUR_USD,H1,2025-12-19T00:00:00.000000000Z,1.17248,1.17268,1.17218,1.17265,2780
EUR_USD,H1,2025-12-19T01:00:00.000000000Z,1.17265,1.17288,1.17205,1.17244,2892
EUR_USD,H1,2025-12-19T02:00:00.000000000Z,1.17243,1.17287,1.17212,1.17227,2403
EUR_USD,H1,2025-12-19T03:00:00.000000000Z,1.17228,1.17259,1.17184,1.17213,3841
EUR_USD,H1,2025-12-19T04:00:00.000000000Z,1.17214,1.17228,1.17156,1.1718,1917
EUR_USD,H1,2025-12-19T05:00:00.000000000Z,1.1718,1.17208,1.1718,1.172,1908
EUR_USD,H1,2025-12-19T06:00:00.000000000Z,1.172,1.17216,1.17118,1.17199,4666
EUR_USD,H1,2025-12-19T07:00:00.000000000Z,1.17198,1.17206,1.17033,1.17077,5953
EUR_USD,H1,2025-12-19T08:00:00.000000000Z,1.17077,1.17164,1.17062,1.17126,6772
EUR_USD,H1,2025-12-19T09:00:00.000000000Z,1.17126,1.17179,1.17088,1.17122,6472
EUR_USD,H1,2025-12-19T10:00:00.000000000Z,1.17124,1.17178,1.1709,1.17166,4890
EUR_USD,H1,2025-12-19T11:00:00.000000000Z,1.17165,1.17178,1.17077,1.17113,4562
EUR_USD,H1,2025-12-19T12:00:00.000000000Z,1.17112,1.17153,1.17077,1.17102,4419
EUR_USD,H1,2025-12-19T13:00:00.000000000Z,1.17102,1.17194,1.17024,1.17194,7365
EUR_USD,H1,2025-12-19T14:00:00.000000000Z,1.17194,1.17378,1.1719,1.17264,9314
EUR_USD,H1,2025-12-19T15:00:00.000000000Z,1.17266,1.17282,1.17094,1.17097,8053
EUR_USD,H1,2025-12-19T16:00:00.000000000Z,1.17096,1.1721,1.17084,1.1721,6249
EUR_USD,H1,2025-12-19T17:00:00.000000000Z,1.1721,1.1721,1.17135,1.17192,3960
EUR_USD,H1,2025-12-19T18:00:00.000000000Z,1.17193,1.17273,1.17182,1.172,3711
EUR_USD,H1,2025-12-19T19:00:00.000000000Z,1.172,1.17252,1.17164,1.17236,3432
EUR_USD,H1,2025-12-19T20:00:00.000000000Z,1.17234,1.17257,1.17064,1.17098,2674
EUR_USD,H1,2025-12-19T21:00:00.000000000Z,1.17098,1.17138,1.17062,1.17096,1913
EUR_USD,H1,2025-12-21T22:00:00.000000000Z,1.17196,1.17196,1.17124,1.17144,2797
EUR_USD,H1,2025-12-21T23:00:00.000000000Z,1.17148,1.17164,1.17064,1.17103,2660
EUR_USD,H1,2025-12-22T00:00:00.000000000Z,1.17101,1.17162,1.17095,1.1716,5220
EUR_USD,H1,2025-12-22T01:00:00.000000000Z,1.17162,1.17194,1.17136,1.17172,3154
EUR_USD,H1,2025-12-22T02:00:00.000000000Z,1.17172,1.17194,1.17152,1.17164,1828
EUR_USD,H1,2025-12-22T03:00:00.000000000Z,1.17162,1.17184,1.17136,1.17176,1895
EUR_USD,H1,2025-12-22T04:00:00.000000000Z,1.17176,1.17218,1.17163,1.17202,1417
EUR_USD,H1,2025-12-22T05:00:00.000000000Z,1.17202,1.17221,1.17156,1.17174,1840
EUR_USD,H1,2025-12-22T06:00:00.000000000Z,1.17172,1.17193,1.1713,1.17159,2569
EUR_USD,H1,2025-12-22T07:00:00.000000000Z,1.17158,1.17312,1.1715,1.1729,4071
EUR_USD,H1,2025-12-22T08:00:00.000000000Z,1.1729,1.17384,1.17232,1.17359,4875
EUR_USD,H1,2025-12-22T09:00:00.000000000Z,1.17359,1.17366,1.17274,1.173,4910
EUR_USD,H1,2025-12-22T10:00:00.000000000Z,1.17301,1.1738,1.17291,1.17332,4344
EUR_USD,H1,2025-12-22T11:00:00.000000000Z,1.17332,1.17366,1.17286,1.17334,3043
EUR_USD,H1,2025-12-22T12:00:00.000000000Z,1.17335,1.17434,1.17334,1.17418,5615
EUR_USD,H1,2025-12-22T13:00:00.000000000Z,1.17418,1.17546,1.17418,1.17506,7258
EUR_USD,H1,2025-12-22T14:00:00.000000000Z,1.17507,1.17664,1.17451,1.17602,6757
EUR_USD,H1,2025-12-22T15:00:00.000000000Z,1.176,1.17694,1.17577,1.1764,6370
EUR_USD,H1,2025-12-22T16:00:00.000000000Z,1.1764,1.17642,1.17482,1.17496,4724
EUR_USD,H1,2025-12-22T17:00:00.000000000Z,1.17496,1.17648,1.17491,1.17582,3643
EUR_USD,H1,2025-12-22T18:00:00.000000000Z,1.17582,1.17583,1.17494,1.17529,3119
EUR_USD,H1,2025-12-22T19:00:00.000000000Z,1.1753,1.1756,1.17489,1.17554,2535
EUR_USD,H1,2025-12-22T20:00:00.000000000Z,1.17555,1.1759,1.17522,1.17552,2467
EUR_USD,H1,2025-12-22T21:00:00.000000000Z,1.17552,1.17623,1.17546,1.17619,1115
EUR_USD,H1,2025-12-22T22:00:00.000000000Z,1.1758,1.1763,1.17571,1.17592,4845
EUR_USD,H1,2025-12-22T23:00:00.000000000Z,1.17593,1.17658,1.17591,1.17638,1489
EUR_USD,H1,2025-12-23T00:00:00.000000000Z,1.17637,1.17704,1.1763,1.1769,2449
EUR_USD,H1,2025-12-23T01:00:00.000000000Z,1.1769,1.17761,1.1766,1.1773,3176
EUR_USD,H1,2025-12-23T02:00:00.000000000Z,1.17733,1.17806,1.17726,1.17777,2838
EUR_USD,H1,2025-12-23T03:00:00.000000000Z,1.17778,1.17794,1.17732,1.17765,2158
EUR_USD,H1,2025-12-23T04:00:00.000000000Z,1.17766,1.17793,1.17736,1.17754,2513
EUR_USD,H1,2025-12-23T05:00:00.000000000Z,1.17752,1.17798,1.17744,1.17751,2688
EUR_USD,H1,2025-12-23T06:00:00.000000000Z,1.17753,1.17764,1.17686,1.17713,2406
EUR_USD,H1,2025-12-23T07:00:00.000000000Z,1.17712,1.17814,1.17692,1.17787,5098
EUR_USD,H1,2025-12-23T08:00:00.000000000Z,1.17786,1.17846,1.17754,1.17844,6217
EUR_USD,H1,2025-12-23T09:00:00.000000000Z,1.17845,1.1793,1.17818,1.17928,6704
EUR_USD,H1,2025-12-23T10:00:00.000000000Z,1.17928,1.18004,1.17918,1.1799,4613
EUR_USD,H1,2025-12-23T11:00:00.000000000Z,1.17989,1.18,1.17924,1.17959,3786
EUR_USD,H1,2025-12-23T12:00:00.000000000Z,1.1796,1.18022,1.1789,1.17897,4491
EUR_USD,H1,2025-12-23T13:00:00.000000000Z,1.17896,1.17939,1.17743,1.17748,8615
EUR_USD,H1,2025-12-23T14:00:00.000000000Z,1.17748,1.17795,1.17686,1.17694,8552
EUR_USD,H1,2025-12-23T15:00:00.000000000Z,1.17693,1.17792,1.1764,1.17743,8868
EUR_USD,H1,2025-12-23T16:00:00.000000000Z,1.17742,1.17804,1.17732,1.17757,5306
EUR_USD,H1,2025-12-23T17:00:00.000000000Z,1.17756,1.17789,1.1769,1.1771,3928
EUR_USD,H1,2025-12-23T18:00:00.000000000Z,1.17708,1.17832,1.17696,1.17828,3472
EUR_USD,H1,2025-12-23T19:00:00.000000000Z,1.17831,1.17914,1.17822,1.17901,3023
EUR_USD,H1,2025-12-23T20:00:00.000000000Z,1.17902,1.17936,1.1787,1.17896,2983
EUR_USD,H1,2025-12-23T21:00:00.000000000Z,1.17894,1.1797,1.17883,1.17934,1500
EUR_USD,H1,2025-12-23T22:00:00.000000000Z,1.17927,1.17954,1.17919,1.17946,1171
EUR_USD,H1,2025-12-23T23:00:00.000000000Z,1.17946,1.17972,1.17935,1.1795,1165
EUR_USD,H1,2025-12-24T00:00:00.000000000Z,1.1795,1.1799,1.17904,1.17988,3382
EUR_USD,H1,2025-12-24T01:00:00.000000000Z,1.17988,1.18064,1.17968,1.18053,3785
EUR_USD,H1,2025-12-24T02:00:00.000000000Z,1.18054,1.1808,1.17982,1.17982,2659
EUR_USD,H1,2025-12-24T03:00:00.000000000Z,1.17984,1.17985,1.1787,1.17876,3042
EUR_USD,H1,2025-12-24T04:00:00.000000000Z,1.17876,1.17934,1.17858,1.17914,2271
EUR_USD,H1,2025-12-24T05:00:00.000000000Z,1.17912,1.18022,1.17907,1.17992,2365
EUR_USD,H1,2025-12-24T06:00:00.000000000Z,1.1799,1.1804,1.17978,1.17999,3617
EUR_USD,H1,2025-12-24T07:00:00.000000000Z,1.18001,1.18018,1.17864,1.1789,5678
EUR_USD,H1,2025-12-24T08:00:00.000000000Z,1.1789,1.17995,1.17798,1.17994,6414
EUR_USD,H1,2025-12-24T09:00:00.000000000Z,1.17997,1.1801,1.17945,1.17998,4385
EUR_USD,H1,2025-12-24T10:00:00.000000000Z,1.17997,1.18001,1.17908,1.17964,4987
EUR_USD,H1,2025-12-24T11:00:00.000000000Z,1.17966,1.17986,1.1791,1.17928,4411
EUR_USD,H1,2025-12-24T12:00:00.000000000Z,1.17929,1.17932,1.17839,1.17842,4825
EUR_USD,H1,2025-12-24T13:00:00.000000000Z,1.17844,1.1791,1.17836,1.17853,6288
EUR_USD,H1,2025-12-24T14:00:00.000000000Z,1.17852,1.1787,1.17774,1.17806,6695
EUR_USD,H1,2025-12-24T15:00:00.000000000Z,1.17806,1.17826,1.17754,1.17782,6197
EUR_USD,H1,2025-12-24T16:00:00.000000000Z,1.17781,1.1781,1.17731,1.17792,5353
EUR_USD,H1,2025-12-24T17:00:00.000000000Z,1.17792,1.17832,1.17726,1.17768,4129
EUR_USD,H1,2025-12-24T18:00:00.000000000Z,1.17767,1.17798,1.17744,1.1779,2125
EUR_USD,H1,2025-12-24T19:00:00.000000000Z,1.17788,1.17822,1.17788,1.17816,876
EUR_USD,H1,2025-12-24T20:00:00.000000000Z,1.17817,1.1782,1.17793,1.17797,1706
EUR_USD,H1,2025-12-24T21:00:00.000000000Z,1.17798,1.17801,1.17768,1.1777,1642
EUR_USD,H1,2025-12-25T22:00:00.000000000Z,1.17805,1.17862,1.17784,1.17818,894
EUR_USD,H1,2025-12-25T23:00:00.000000000Z,1.17818,1.17862,1.1778,1.17845,9507
EUR_USD,H1,2025-12-26T00:00:00.000000000Z,1.17844,1.1792,1.17767,1.17859,6422
EUR_USD,H1,2025-12-26T01:00:00.000000000Z,1.1786,1.17917,1.17829,1.17872,4398
EUR_USD,H1,2025-12-26T02:00:00.000000000Z,1.17873,1.17936,1.17836,1.17921,2508
EUR_USD,H1,2025-12-26T03:00:00.000000000Z,1.17922,1.17926,1.17834,1.17844,2639
EUR_USD,H1,2025-12-26T04:00:00.000000000Z,1.17843,1.17872,1.178,1.17832,2247
EUR_USD,H1,2025-12-26T05:00:00.000000000Z,1.17832,1.17872,1.17801,1.17862,2297
EUR_USD,H1,2025-12-26T06:00:00.000000000Z,1.17863,1.1788,1.17718,1.17766,4321
EUR_USD,H1,2025-12-26T07:00:00.000000000Z,1.17767,1.17778,1.17704,1.1773,5851
EUR_USD,H1,2025-12-26T08:00:00.000000000Z,1.1773,1.17778,1.17666,1.17769,5687
EUR_USD,H1,2025-12-26T09:00:00.000000000Z,1.17768,1.17778,1.17686,1.17703,4636
EUR_USD,H1,2025-12-26T10:00:00.000000000Z,1.17701,1.17798,1.1769,1.17732,4308
EUR_USD,H1,2025-12-26T11:00:00.000000000Z,1.17731,1.17825,1.17731,1.17774,3888
EUR_USD,H1,2025-12-26T12:00:00.000000000Z,1.17776,1.17825,1.17728,1.17816,3924
EUR_USD,H1,2025-12-26T13:00:00.000000000Z,1.17816,1.17968,1.17816,1.17914,6733
EUR_USD,H1,2025-12-26T14:00:00.000000000Z,1.17916,1.17946,1.17812,1.17838,6286
EUR_USD,H1,2025-12-26T15:00:00.000000000Z,1.17838,1.17926,1.17716,1.17772,6745
EUR_USD,H1,2025-12-26T16:00:00.000000000Z,1.17772,1.17796,1.17623,1.17652,9230
EUR_USD,H1,2025-12-26T17:00:00.000000000Z,1.17652,1.17705,1.17616,1.17702,8751
EUR_USD,H1,2025-12-26T18:00:00.000000000Z,1.17704,1.17738,1.1769,1.1772,9370
EUR_USD,H1,2025-12-26T19:00:00.000000000Z,1.17719,1.17768,1.17692,1.17768,4108
EUR_USD,H1,2025-12-26T20:00:00.000000000Z,1.17768,1.17818,1.17724,1.17751,3007
EUR_USD,H1,2025-12-26T21:00:00.000000000Z,1.17751,1.17767,1.17658,1.1771,2478
EUR_USD,H1,2025-12-28T22:00:00.000000000Z,1.1768,1.17734,1.17654,1.17706,345
EUR_USD,H1,2025-12-28T23:00:00.000000000Z,1.1771,1.17782,1.1771,1.17726,2920
EUR_USD,H1,2025-12-29T00:00:00.000000000Z,1.17728,1.1784,1.17718,1.17797,4004
EUR_USD,H1,2025-12-29T01:00:00.000000000Z,1.17796,1.17864,1.17788,1.17842,3542
EUR_USD,H1,2025-12-29T02:00:00.000000000Z,1.1784,1.17853,1.17756,1.17758,3101
EUR_USD,H1,2025-12-29T03:00:00.000000000Z,1.17758,1.17761,1.17712,1.17734,2178
EUR_USD,H1,2025-12-29T04:00:00.000000000Z,1.17734,1.17734,1.1764,1.17644,2172
EUR_USD,H1,2025-12-29T05:00:00.000000000Z,1.17644,1.17644,1.17537,1.1756,3086
EUR_USD,H1,2025-12-29T06:00:00.000000000Z,1.17562,1.17697,1.17542,1.17696,3377
EUR_USD,H1,2025-12-29T07:00:00.000000000Z,1.17698,1.17792,1.17653,1.17771,5871
EUR_USD,H1,2025-12-29T08:00:00.000000000Z,1.1777,1.17888,1.1771,1.1784,6074
EUR_USD,H1,2025-12-29T09:00:00.000000000Z,1.1784,1.17891,1.17716,1.17764,6761
